Джей энд Ти Банк (АО);100950268;0;101538671;3061;01.01.2020
"ИКБР ""ЯРИНТЕРБАНК"" (ООО)";9792677;84715;9955035;2564;01.01.2020
ИНГ БАНК (ЕВРАЗИЯ) АО;2197295953;30904505;2249904691;2495;01.01.2020
"Инвестиционный Банк ""ВЕСТА"" (ООО)";14424817;125440;14939113;2368;01.01.2020
"КБ ""АКРОПОЛЬ"" АО";2805057;30025;2988499;3027;01.01.2020
"КБ ""Альтернатива"" (ООО)";1601725;0;1620511;3452;01.01.2020
"КБ ""Байкалкредобанк"" (ПАО)";3595345;2940;3632041;2990;01.01.2020
"КБ ""Гарант-Инвест"" (АО)";101097374;1432070;105946440;2576;01.01.2020
"КБ ""Геобанк"" (ООО)";11001218;428800;11571554;2027;01.01.2020
"КБ ""Дж.П. Морган Банк Интернешнл"" (ООО)";697824023;14546065;718140235;2629;01.01.2020
"КБ ""Долинск"" (АО)";14020563;59450;14153196;857;01.01.2020
"КБ ""Континенталь"" ООО";2304326;0;2379748;3184;01.01.2020
"КБ ""Крокус-Банк"" (ООО)";28722698;128635;29354369;2682;01.01.2020
"КБ ""Кубань Кредит"" ООО";377764715;1046095;384697549;2518;01.01.2020
"КБ ""ЛОКО-Банк"" (АО)";411033235;3686495;424559245;2707;01.01.2020
"КБ ""МИА"" (АО)";98690545;982615;101462811;3344;01.01.2020
"КБ ""МКБ"" (ПАО)";15857609;212285;16519631;2524;01.01.2020
"КБ ""Максима"" (ООО)";3992080;35565;4050834;3379;01.01.2020
"КБ ""Москоммерцбанк"" (АО)";209022863;9545510;221127416;3365;01.01.2020
"КБ ""НМБ"" ООО";19386176;199275;19791188;2932;01.01.2020
"КБ ""Новый век"" (ООО)";17489216;28400;17625974;3417;01.01.2020
"КБ ""ОБР"" (ООО)";2129167;10250;2158770;1016;01.01.2020
"КБ ""РБА"" (ООО)";13493081;49445;13959714;3413;01.01.2020
"КБ ""Ренессанс Кредит"" (ООО)";859793365;4082560;883632489;3354;01.01.2020
"КБ ""Рента-Банк"" АО";1539910;1275;1571365;3095;01.01.2020
"КБ ""СИСТЕМА"" ООО";44603058;79810;44888325;2846;01.01.2020
"КБ ""ССтБ"" (ООО)";34539489;29330;35392770;3397;01.01.2020
"КБ ""СТРОЙЛЕСБАНК"" (ООО)";102169825;23195;102619740;2995;01.01.2020
"КБ ""Спутник"" (ПАО)";3027018;1525;3145768;1071;01.01.2020
"КБ ""ЭНЕРГОТРАНСБАНК"" (АО)";353976866;1385760;362038354;1307;01.01.2020
КИВИ Банк (АО);533035307;9537770;559702483;2241;01.01.2020
"Коммерческий банк ""ВРБ"" (ООО)";76651230;199470;77039886;3499;01.01.2020
Креди Агриколь КИБ АО;10907345178;7380260;10915407189;1680;01.01.2020
"МБО ""ОРГБАНК"" (ООО)";90804934;875580;91798678;3312;01.01.2020
"МКБ ""Дон-Тексбанк"" ООО";1537959;0;1778973;1818;01.01.2020
"МКИБ ""РОССИТА-БАНК"" ООО";40766532;200685;41047647;3257;01.01.2020
МОРСКОЙ БАНК (АО);84761927;820400;86026206;77;01.01.2020
"НКО ""ЕРП"" (ООО)";4111341;0;4123963;384;01.01.2020
"НКО ""ИНКАХРАН"" (АО)";90957855;68130;92027721;3454;01.01.2020
"НКО ""МКС"" (ООО)";905886;2955;937882;3242;01.01.2020
"НКО ""МОНЕТА"" (ООО)";19552208;107530;19711930;3508;01.01.2020
"НКО ""ОРС"" (АО)";593664;56500;664804;3342;01.01.2020
"НКО ""Перспектива"" (ООО)";3203085;0;3243100;3532;01.01.2020
"НКО ""Платежи и Расчеты"" (АО)";7863373;0;7897857;3324;01.01.2020
"НКО ""Премиум"" (ООО)";2681028;0;2804458;3514;01.01.2020
"НКО ""РКЦ ДВ"" (АО)";456678;0;506498;3318;01.01.2020
"НКО ""Русское финансовое общество"" (ООО)";3028819;27810;3067465;3427;01.01.2020
"НКО ""ФИНЧЕР"" (ООО)";26145146;0;26146830;3486;01.01.2020
"НКО ""ЭПС"" (ООО)";22146694;0;22578264;3509;01.01.2020
НКО АО НРД;907878724;3170750;923183149;3294;01.01.2020
НКО АО ПРЦ;766320;12175;799965;3306;01.01.2020
НКО Красноярский Краевой Расчетный Центр ООО;2695279;0;2721708;3483;01.01.2020
НКО НКЦ (АО);14575458750;176179460;14810638865;3466;01.01.2020
"ОАО ""ЮГ-Инвестбанк""";27588541;227550;28439836;2772;01.01.2020
"ООО ""АЛТЫНБАНК""";3680952;895;3821662;2070;01.01.2020
"ООО ""АТБ"" Банк";635947060;635030;637520114;2776;01.01.2020
"ООО ""АвтоКредитБанк""";9343592;0;9477278;1973;01.01.2020
"ООО ""Америкэн Экспресс Банк""";9472845;73155;9628599;3460;01.01.2020
"ООО ""Банк ""Майский""";13422030;1395;13747582;1673;01.01.2020
"ООО ""Банк 131""";407025;0;530253;3538;01.01.2020
"ООО ""Банк БКФ""";43267288;490000;43810106;2684;01.01.2020
"ООО ""Банк ПСА Финанс РУС""";94401956;0;94540294;3481;01.01.2020
"ООО ""Банк РСИ""";2168924;12310;2194975;3415;01.01.2020
"ООО ""Банк Стандарт-Кредит""";2903531;68955;3037349;841;01.01.2020
"ООО ""Голдман Сакс Банк""";518376594;13713530;534668334;3490;01.01.2020
"ООО ""Дойче Банк""";913006724;9040570;926582377;3328;01.01.2020
"ООО ""ЖИВАГО БАНК""";6945137;4245;6992156;2065;01.01.2020
"ООО ""ЗЕМКОМБАНК""";14328699;53005;14463030;574;01.01.2020
"ООО ""Земский банк""";18187689;67610;18383419;2900;01.01.2020
"ООО ""Икано Банк""";12868978;53060;13053216;3519;01.01.2020
"ООО ""Инбанк""";120296830;2418725;122818156;1829;01.01.2020
"ООО ""КЭБ ЭйчЭнБи Банк""";41181928;1341735;42749775;3525;01.01.2020
"ООО ""Камкомбанк""";32495555;0;32689515;438;01.01.2020
"ООО ""Костромаселькомбанк""";9514653;8745;9538181;1115;01.01.2020
"ООО ""Крона-Банк""";7661226;2710;7786857;2499;01.01.2020
"ООО ""Морган Стэнли Банк""";38698578;0;38898469;3456;01.01.2020
"ООО ""НКО ""Вестерн Юнион ДП Восток""";23216498;20229610;45226155;2726;01.01.2020
"ООО ""НКО ""Глобал Эксчейндж""";1474968;0;1508619;3533;01.01.2020
"ООО ""НОВОКИБ""";3625021;860;3755714;1747;01.01.2020
"ООО ""ОНЕЙ БАНК""";8415236;11645;8478813;3516;01.01.2020
"ООО ""Первый Клиентский Банк""";26442968;112665;27110595;3436;01.01.2020
"ООО ""Примтеркомбанк""";4805194;96505;4945740;21;01.01.2020
"ООО ""ПроКоммерцБанк""";3701443;12320;3784758;2996;01.01.2020
"ООО ""Промсельхозбанк""";9907743;48915;10105829;538;01.01.2020
"ООО ""РУСБС""";3815862;1860;3932893;779;01.01.2020
"ООО ""Русфинанс Банк""";322049207;340190;325818601;1792;01.01.2020
"ООО ""СПЕЦСТРОЙБАНК""";9506115;47605;9619420;236;01.01.2020
"ООО ""Унифондбанк""";15268628;3945;16106764;3416;01.01.2020
"ООО ""ФФИН Банк""";33007887;286270;34154807;1143;01.01.2020
"ООО ""Фольксваген Банк РУС""";76773671;226695;82588262;3500;01.01.2020
"ООО ""ХКФ Банк""";1188943228;32132715;1267464149;316;01.01.2020
"ООО ""Хакасский муниципальный банк""";36150278;55235;37007466;1049;01.01.2020
"ООО ""Чайна Констракшн Банк""";82359274;2325970;85272572;3515;01.01.2020
"ООО ""Чайнасельхозбанк""";39089241;1630065;41529675;3529;01.01.2020
"ООО ""Эйч-эс-би-си Банк (РР)""";814736651;7042565;824772559;3290;01.01.2020
"ООО ""Экспобанк""";1018585005;9951065;1036994943;2998;01.01.2020
"ООО ""Ю Би Эс Банк""";84252480;455155;85984564;3463;01.01.2020
"ООО ""ЮМК банк""";34823225;2670;36330154;3495;01.01.2020
"ООО ""банк Раунд""";56294385;1960995;58639798;2506;01.01.2020
"ООО БАНК ""КУРГАН""";5023636;14535;5171643;2568;01.01.2020
"ООО Банк ""Аверс""";495943910;0;503491526;415;01.01.2020
"ООО Банк ""Саратов""";5213942;3450;5526359;330;01.01.2020
ООО Банк Оранжевый;31822718;90920;32057930;1659;01.01.2020
"ООО КБ ""АРЕСБАНК""";247766426;2985715;252250536;2914;01.01.2020
"ООО КБ ""Алтайкапиталбанк""";17840279;6055;18224971;2659;01.01.2020
"ООО КБ ""Альба Альянс""";26899634;239980;27727780;2593;01.01.2020
"ООО КБ ""ВНЕШФИНБАНК""";31491052;360760;31895854;3173;01.01.2020
"ООО КБ ""ГТ банк""";27941787;33890;28156589;665;01.01.2020
"ООО КБ ""Гефест""";3405322;0;3453895;1046;01.01.2020
"ООО КБ ""Дружба""";2719440;0;2817017;990;01.01.2020
"ООО КБ ""Евроазиатский Инвестиционный Банк""";5089913;59930;5155671;2897;01.01.2020
"ООО КБ ""КОЛЬЦО УРАЛА""";123178833;1459300;127579507;65;01.01.2020
"ООО КБ ""Калуга""";3800002;20315;3864083;1151;01.01.2020
"ООО КБ ""Кетовский""";22221625;0;22542752;842;01.01.2020
"ООО КБ ""МВС Банк""";3776394;195;3825152;2407;01.01.2020
"ООО КБ ""Мегаполис""";13050732;44250;13217615;3265;01.01.2020
"ООО КБ ""Металлург""";5294676;36885;5399926;2877;01.01.2020
"ООО КБ ""НЕВАСТРОЙИНВЕСТ""";5840969;4595;5906058;1926;01.01.2020
"ООО КБ ""ПЛАТИНА""";35422948;512950;36699515;2347;01.01.2020
"ООО КБ ""РостФинанс""";41526685;62220;41908433;481;01.01.2020
"ООО КБ ""СИНКО-БАНК""";16084727;417200;16604998;2838;01.01.2020
"ООО КБ ""Славянский кредит""";24641360;131670;24855549;2960;01.01.2020
"ООО КБ ""Столичный Кредит""";5114012;30445;5396076;2853;01.01.2020
"ООО КБ ""Тайдон""";956977;55;959347;2085;01.01.2020
"ООО КБ ""Уралфинанс""";9582190;37330;9955468;1370;01.01.2020
"ООО КБ ""Финанс Бизнес Банк""";56986695;3033860;61274492;520;01.01.2020
"ООО КБ ""ЭКО-ИНВЕСТ""";1473365;6365;1484857;3116;01.01.2020
ООО КБЦА;1493402;5950;1636428;3037;01.01.2020
"ООО КБЭР ""Банк Казани""";69576993;203960;70146045;708;01.01.2020
"ООО МИБ ""ДАЛЕНА""";5863347;59010;5977921;1948;01.01.2020
ООО НДКО Лэнд Кредит;1557509;0;1827074;1478;01.01.2020
"ООО НКО ""МОБИ.Деньги""";23039185;33395;23188182;3523;01.01.2020
"ООО НКО ""Мобильная карта""";41436570;0;47936668;3522;01.01.2020
"ООО НКО ""Мурманский расчетный центр""";4293687;12535;4363265;3341;01.01.2020
"ООО НКО ""Платежный Стандарт""";1081023;0;1138704;3530;01.01.2020
"ООО НКО ""ПэйПал РУ""";30272758;20194060;50552366;3517;01.01.2020
"ООО НКО ""ПэйЮ""";5383402;3820;5402221;3518;01.01.2020
"ООО НКО ""Расчетные Решения""";17381463;0;18470980;3524;01.01.2020
"ООО НКО ""Яндекс.Деньги""";126746390;212260;132707759;3510;01.01.2020
"ООО ПНКО ""ЭЛПЛАТ""";441794;0;465778;3535;01.01.2020
"ООО РНКО ""Единая касса""";11069871;630;11112692;3512;01.01.2020
"ООО РНКО ""РИБ""";21118584;0;21355521;2749;01.01.2020
"ООО банк ""Элита""";5928309;5515;6067556;1399;01.01.2020
"ПАО ""АК БАРС"" БАНК";2878999229;27245905;2925666026;2590;01.01.2020
"ПАО ""АКИБАНК""";88272977;328630;89598882;2587;01.01.2020
"ПАО ""БАЛТИНВЕСТБАНК""";575426176;4665925;590878230;3176;01.01.2020
"ПАО ""БАНК СГБ""";301158484;2049080;304587049;2816;01.01.2020
"ПАО ""БАНК УРАЛСИБ""";2449594488;28627765;2525252306;2275;01.01.2020
"ПАО ""Банк ""Екатеринбург""";23464183;71845;24185290;3161;01.01.2020
"ПАО ""Банк ""Санкт-Петербург""";6350494345;52130120;6423323591;436;01.01.2020
"ПАО ""Банк ""Торжок""";5195709;16395;5299417;933;01.01.2020
"ПАО ""Бест Эффортс Банк""";27180028;911205;28372724;435;01.01.2020
"ПАО ""БыстроБанк""";107864544;63200;110722014;1745;01.01.2020
"ПАО ""Витабанк""";15245428;40730;15417709;356;01.01.2020
"ПАО ""Дальневосточный банк""";245818526;532135;254544761;843;01.01.2020
"ПАО ""Донкомбанк""";10604539;55410;10705495;492;01.01.2020
"ПАО ""Евразийский банк""";18300295;237940;19625784;969;01.01.2020
"ПАО ""Запсибкомбанк""";603101463;1918155;613819722;918;01.01.2020
"ПАО ""Крайинвестбанк""";152521173;332840;154985913;3360;01.01.2020
"ПАО ""Курскпромбанк""";160020902;393950;169625224;735;01.01.2020
"ПАО ""МЕТКОМБАНК""";495523125;2060470;503042123;2443;01.01.2020
"ПАО ""МИнБанк""";3561399324;8565415;3929712562;912;01.01.2020
"ПАО ""МОСКОВСКИЙ КРЕДИТНЫЙ БАНК""";17708553495;423614555;18275443239;1978;01.01.2020
"ПАО ""МТС-Банк""";751316366;7531870;770617729;2268;01.01.2020
"ПАО ""НБД-Банк""";55424428;85225;57653818;1966;01.01.2020
"ПАО ""НИКО-БАНК""";44280730;373935;45353750;702;01.01.2020
"ПАО ""Норвик Банк""";89094364;407230;90123742;902;01.01.2020
"ПАО ""Плюс Банк""";228833881;13059080;244261608;1189;01.01.2020
"ПАО ""Почта Банк""";1867480249;39290;1890396915;650;01.01.2020
"ПАО ""Промсвязьбанк""";0;0;2567924344;3251;01.01.2020
"ПАО ""РГС Банк""";138764957;1136875;144537727;3073;01.01.2020
"ПАО ""РосДорБанк""";64211769;801275;65699297;1573;01.01.2020
"ПАО ""САРОВБИЗНЕСБАНК""";100659301;246775;103478228;2048;01.01.2020
"ПАО ""СКБ-банк""";673856805;2107425;682169890;705;01.01.2020
"ПАО ""Совкомбанк""";6325998059;105816845;6559851466;963;01.01.2020
"ПАО ""Спиритбанк""";4835553;4420;5042967;2053;01.01.2020
"ПАО ""Таганрогбанк""";2722205;935;2753387;3136;01.01.2020
"ПАО ""Томскпромстройбанк""";25511042;84620;25946167;1720;01.01.2020
"ПАО ""ЧЕЛИНДБАНК""";253830070;847480;257959047;485;01.01.2020
"ПАО ""ЧЕЛЯБИНВЕСТБАНК""";325337689;975690;331045055;493;01.01.2020
"ПАО ""Энергомашбанк""";36961259;181745;39090269;52;01.01.2020
"ПАО АКБ ""АВАНГАРД""";955862458;10303590;989934967;2879;01.01.2020
"ПАО АКБ ""Металлинвестбанк""";1067406150;5060270;1078564372;2440;01.01.2020
"ПАО АКБ ""Приморье""";325519132;5715495;332857500;3001;01.01.2020
"ПАО АКБ ""Связь-Банк""";1701270287;8025170;1759915677;1470;01.01.2020
"ПАО АКБ ""Урал ФД""";101221631;609625;103099946;249;01.01.2020
"ПАО АРКБ ""Росбизнесбанк""";11687463;211625;12145752;1405;01.01.2020
"ПАО БАНК ""СИАБ""";20146062;451060;20666537;3245;01.01.2020
"ПАО Банк ""АЛЕКСАНДРОВСКИЙ""";50371042;369100;51265669;53;01.01.2020
"ПАО Банк ""Кузнецкий""";30624436;0;30776684;609;01.01.2020
"ПАО Банк ""ФК Открытие""";11648799228;147924765;11988420818;2209;01.01.2020
ПАО Банк ЗЕНИТ;2539532362;21290415;2571164652;3255;01.01.2020
"ПАО КБ ""Восточный""";1932328940;9631385;1949046473;1460;01.01.2020
"ПАО КБ ""ПФС-БАНК""";5976667;13360;6140983;2410;01.01.2020
"ПАО КБ ""РусьРегионБанк""";4360235;1020;4384930;685;01.01.2020
"ПАО КБ ""САММИТ БАНК""";4291848;10875;4363803;85;01.01.2020
"ПАО КБ ""Сельмашбанк""";4904163;0;5046597;106;01.01.2020
"ПАО КБ ""УБРиР""";995827493;18055165;1015524460;429;01.01.2020
"ПАО КБ ""Центр-инвест""";344385944;1085335;356376013;2225;01.01.2020
"ПАО Комбанк ""Химик""";2245443;3200;2316100;1114;01.01.2020
ПАО МОСОБЛБАНК;1796213373;72817125;1912330005;1751;01.01.2020
ПАО РОСБАНК;5665600070;81997830;5793651818;2272;01.01.2020
"ПАО СКБ Приморья ""Примсоцбанк""";282600443;2040350;290341942;2733;01.01.2020
ПАО Сбербанк;5,10E+11;2539648525;5,16E+11;1481;01.01.2020
ПАО Ставропольпромстройбанк;39189879;67840;39331423;1288;01.01.2020
"ПАО УКБ ""Новобанк""";34384421;35670;34942770;1352;01.01.2020
"ПНКО ""ИНЭКО"" (ООО)";82741;0;86802;3520;01.01.2020
Прио-Внешторгбанк (ПАО);101575248;170155;102483614;212;01.01.2020
РНКБ Банк (ПАО);862794235;948320;881540231;1354;01.01.2020
"РНКО ""Деньги.Мэйл.Ру"" (ООО)";16813245;2550;17021550;3511;01.01.2020
"РНКО ""ПРОМСВЯЗЬИНВЕСТ"" (ООО)";414947;0;443115;2761;01.01.2020
"РНКО ""Платежный Центр"" (ООО)";1492892205;22446945;1532055241;3166;01.01.2020
"РНКО ""Р-ИНКАС"" (ООО)";2107446;0;2262304;3536;01.01.2020
Санкт-Петербургский банк инвестиций (АО);3123065;10705;3528267;3468;01.01.2020
ТКБ БАНК ПАО;867508340;19443750;894879964;2210;01.01.2020
Таврический Банк (АО);710067104;14259885;725926416;2304;01.01.2020
ЦМРБанк (ООО);46514366;1445;50507957;3531;01.01.2020
